"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2004","2004",1271.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2005","2005",1271.4,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2006","2006",1278,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2007","2007",1287.8,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2008","2008",1281.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2009","2009",1276.4,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2010","2010",1256.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2011","2011",1245.5,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2012","2012",1237.1,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2013","2013",1231.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2014","2014",1232.8,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2015","2015",1237.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2016","2016",1237.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2017","2017",1240.9,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2018","2018",1251.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2019","2019",1262.4,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","EST","Estonia","2020","2020",1265.6,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2014","2014",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2015","2015",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2016","2016",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2017","2017",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2018","2018",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2019","2019",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ISR","Israel","2020","2020",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2000","2000",6457.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2001","2001",6599.9,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2002","2002",6720.9,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2003","2003",6812.9,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2004","2004",6917.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2005","2005",7017.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2006","2006",7133.8,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2007","2007",7251.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2008","2008",7378.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2009","2009",7506.4,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2010","2010",7630,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2011","2011",7756.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2012","2012",7901.1,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2013","2013",8044.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2014","2014",8202,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2015","2015",8325.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2016","2016",8472.5,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2017","2017",8624.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2018","2018",8782.5,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2019","2019",8937.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ISR","Israel","2020","2020",9077.9,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2000","2000",98,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2001","2001",98,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2002","2002",98,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2003","2003",99,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2004","2004",99,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2005","2005",99,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2006","2006",99,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2007","2007",99,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2014","2014",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2015","2015",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2016","2016",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2017","2017",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2018","2018",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVN","Slovenia","2019","2019",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2000","2000",1950,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2001","2001",1955,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2002","2002",1961,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2003","2003",1967,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2004","2004",1975,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2005","2005",1983,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2006","2006",1985,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2007","2007",2008,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2008","2008",2047,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2009","2009",2058,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2010","2010",2059,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2011","2011",2063.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2012","2012",2076.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2013","2013",2079.1,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2014","2014",2076.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2015","2015",2080.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2016","2016",2086.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2017","2017",2096.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2018","2018",2116.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVN","Slovenia","2019","2019",2133.2,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2000","2000",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2001","2001",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2002","2002",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2003","2003",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2004","2004",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2005","2005",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2006","2006",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2007","2007",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2008","2008",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2009","2009",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2010","2010",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2011","2011",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2012","2012",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2013","2013",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2014","2014",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2015","2015",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2016","2016",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2017","2017",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2018","2018",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2019","2019",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUS","Australia","2020","2020",100,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2000","2000",19029,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2001","2001",19275,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2002","2002",19495,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2003","2003",19721,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2004","2004",19933,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2005","2005",20177,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2006","2006",20451,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2007","2007",20828,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2008","2008",21249,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2009","2009",21692,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2010","2010",22032,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2011","2011",22340,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2012","2012",22733,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2013","2013",23128,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2014","2014",23476,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2015","2015",23816,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2016","2016",24191,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2017","2017",24602,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2018","2018",24983,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2019","2019",25366,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUS","Australia","2020","2020",25687,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2000","2000",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2001","2001",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2002","2002",97,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2003","2003",98,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2004","2004",98,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2005","2005",98,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2006","2006",98.5,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2007","2007",98.7,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2008","2008",98.8,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2009","2009",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2010","2010",99.3,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2011","2011",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2012","2012",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2013","2013",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2014","2014",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2015","2015",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2016","2016",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2017","2017",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2018","2018",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2019","2019",99.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","AUT","Austria","2020","2020",99.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2000","2000",7931.5,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2001","2001",7961.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2002","2002",7839.7,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2003","2003",7955.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2004","2004",8006.1,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2005","2005",8060.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2006","2006",8143.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2007","2007",8187.4,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2008","2008",8221.7,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2009","2009",8258.1,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",8302.5,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",8380.1,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",8417.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",8468.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",8535.4,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",8620.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",8731.1,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2017","2017",8786.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2018","2018",8828.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2019","2019",8868.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","AUT","Austria","2020","2020",8907.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2000","2000",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2001","2001",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2002","2002",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2003","2003",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2004","2004",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2005","2005",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2006","2006",94,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2007","2007",94,"B","Break"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2008","2008",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2009","2009",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2010","2010",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2011","2011",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2012","2012",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2013","2013",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2014","2014",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2015","2015",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2016","2016",99,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2017","2017",98.7,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2018","2018",98.7,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","BEL","Belgium","2019","2019",98.6,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",9115,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",9177,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",9235,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",9292,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",9351,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",9415,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",9475,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",9450,"B","Break"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",10563,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",10650,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",10735,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",10824,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",10952,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",11013,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",11063,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2015","2015",11114.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2016","2016",11180,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2017","2017",11227,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2018","2018",11280.1,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","BEL","Belgium","2019","2019",11337.2,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2000","2000",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2001","2001",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2002","2002",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2003","2003",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2004","2004",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2005","2005",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2006","2006",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2007","2007",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2008","2008",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2009","2009",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2017","2017",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2018","2018",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2019","2019",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","CAN","Canada","2020","2020",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2000","2000",30686,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2001","2001",31021,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2002","2002",31360,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2003","2003",31644,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2004","2004",31941,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2005","2005",32244,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2006","2006",32571,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2007","2007",32889,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2008","2008",33247,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2009","2009",33629,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2010","2010",34005,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2011","2011",34339,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2012","2012",34714,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","CAN","Canada","2013","2013",35083,,
